Player,year,MIN_PER_GAME,ATTENDANCE_RATE,MAJOR_INJURY
danny granger,2012,33.25946237096774,0.756097561,0
danny green,2012,23.06565656060606,0.804878049,0
dante cunningham,2012,17.565963546875,0.780487805,0
darington hobson,2012,7.776000000000001,0.06097561,0
darius morris,2012,8.920526315789473,0.231707317,0
darko milicic,2012,16.27844827586207,0.353658537,0
darren collison,2012,31.30044445,0.731707317,0
darryl watkins,2012,19.511333334,0.06097561,0
david lee,2012,37.210497070175435,0.695121951,0
david west,2012,29.160075757575758,0.804878049,0
deandre jordan,2012,27.2400505,0.804878049,0
deandre liggins,2012,6.768529411764706,0.207317073,0
dejuan blair,2012,21.300572921875,0.780487805,0
demar derozan,2012,35.009709,0.768292683,0
demarcus cousins,2012,30.4709375,0.780487805,0
demarre carroll,2012,14.500069445833333,0.292682927,0
desagana diop,2012,12.044876544444445,0.329268293,0
deshawn stevenson,2012,18.83078431372549,0.62195122,0
delonte west,2012,24.098787886363638,0.536585366,0
dennis horner,2012,2.764375,0.097560976,0
derek fisher,2012,23.93047619047619,0.768292683,0
deron williams,2012,36.34112121818182,0.670731707,0
derrick brown,2012,22.20430769230769,0.792682927,0
derrick byars,2012,18.431666665,0.024390244,0
derrick favors,2012,21.164153846153848,0.792682927,0
derrick rose,2012,35.243119666666665,0.475609756,1
derrick williams,2012,21.480075757575758,0.804878049,0
devin ebanks,2012,16.493472220833333,0.292682927,0
devin harris,2012,27.637037031746033,0.768292683,0
dexter pittman,2012,8.598619048571427,0.426829268,0
dirk nowitzki,2012,33.53475806451613,0.756097561,0
dominic mcguire,2012,17.612890625,0.780487805,0
dominique jones,2012,8.131161615151514,0.402439024,0
donald sloan,2012,20.288989899999997,0.402439024,0
donte greene,2012,14.668333333962263,0.646341463,0
dorell wright,2012,27.049972672131148,0.743902439,0
drew gooden,2012,26.228839285714287,0.682926829,0
dwight howard,2012,38.32688272222222,0.658536585,1
dwyane wade,2012,33.16605442857143,0.597560976,0
etwaun moore,2012,8.710614034210527,0.463414634,0
earl barron,2012,4.3583333335,0.024390244,0
earl boykins,2012,13.8347916625,0.097560976,0
earl clark,2012,12.428740739999999,0.548780488,0
earl watson,2012,20.65003334,0.609756098,0
ed davis,2012,23.240808075757574,0.804878049,0
eddy curry,2012,5.8999999999999995,0.170731707,0
eduardo najera,2012,12.287651513636364,0.268292683,0
edwin ubiles,2012,12.9991666675,0.048780488,0
ekpe udoh,2012,21.14726775409836,0.743902439,0
elliot williams,2012,6.222708333333333,0.292682927,0
elton brand,2012,28.871027783333332,0.731707317,0
emeka okafor,2012,28.942160492592592,0.329268293,0
enes freedom,2012,13.24901515151515,0.804878049,0
eric bledsoe,2012,11.5892083325,0.487804878,0
eric dawson,2012,9.8083333325,0.048780488,0
eric gordon,2012,34.48722222222222,0.109756098,0
eric maynor,2012,15.181666666666665,0.109756098,0
erick dampier,2012,5.552555555333333,0.182926829,0
ersan ilyasova,2012,27.58147221666667,0.731707317,0
evan turner,2012,26.34653846153846,0.792682927,0
francisco elson,2012,3.291333334,0.06097561,0
francisco garcia,2012,16.290272108163265,0.597560976,0
gary forbes,2012,14.856145833333334,0.585365854,0
gary neal,2012,21.532797625,0.682926829,0
george hill,2012,25.4831,0.609756098,0
gerald green,2012,25.206881719354836,0.37804878,0
gerald henderson,2012,33.292303036363634,0.670731707,0
gerald wallace,2012,35.784568965517245,0.707317073,0
gilbert arenas,2012,12.403823529411765,0.207317073,0
glen davis,2012,23.391557377049182,0.743902439,0
goran dragic,2012,26.544242424242427,0.804878049,0
gordon hayward,2012,30.525277772727275,0.804878049,0
grant hill,2012,28.11625851020408,0.597560976,0
greg monroe,2012,31.54361110606061,0.804878049,0
greg smith,2012,8.63645833375,0.097560976,0
greg stiemsma,2012,13.93460606,0.670731707,0
greivis vasquez,2012,25.84128787878788,0.804878049,0
gustavo ayon,2012,20.153919759259256,0.658536585,0
hakim warrick,2012,14.372190477142858,0.426829268,0
hamady ndiaye,2012,0.9766666666666667,0.036585366,0
hamed haddadi,2012,5.884476191428571,0.426829268,0
hasheem thabeet,2012,6.932250000000001,0.243902439,0
hassan whiteside,2012,6.048611111111111,0.219512195,0
hedo turkoglu,2012,31.19179245283019,0.646341463,0
henry walker,2012,19.384583334375,0.390243902,0
ian mahinmi,2012,18.67464480327869,0.743902439,0
ike diogu,2012,7.1,0.024390244,0
iman shumpert,2012,28.906214694915253,0.719512195,0
isaiah thomas,2012,25.468307692307693,0.792682927,0
ish smith,2012,9.007435896153847,0.317073171,0
ivan johnson,2012,16.684315476785716,0.682926829,0
jj barea,2012,25.171219512195123,0.5,0
jj hickson,2012,23.0421605,0.658536585,0
jj redick,2012,27.146051276923075,0.792682927,0
jr smith,2012,27.635238094285715,0.426829268,0
jajuan johnson,2012,8.282268519444445,0.43902439,0
javale mcgee,2012,25.16054644262295,0.743902439,0
jamaal magloire,2012,10.991029411764705,0.414634146,0
jamaal tinsley,2012,13.713603602702703,0.451219512,0
jamal crawford,2012,26.87869445,0.731707317,0
jamario moon,2012,15.4347916625,0.097560976,0
jameer nelson,2012,29.93116959649123,0.695121951,0
james anderson,2012,11.823888888235293,0.62195122,0
james harden,2012,31.387956983870968,0.756097561,1
james johnson,2012,25.172150532258065,0.756097561,0
james jones,2012,13.051470588235293,0.62195122,0
james singleton,2012,21.860694441666666,0.146341463,0
jan vesely,2012,18.904532157894735,0.695121951,0
jannero pargo,2012,13.414766666,0.609756098,0
jared dudley,2012,31.0748718,0.792682927,0
jared jeffries,2012,18.69111111025641,0.475609756,0
jarrett jack,2012,34.00577777777778,0.548780488,0
jason collins,2012,10.256,0.365853659,0
jason kapono,2012,9.964753085185187,0.329268293,0
jason kidd,2012,28.729583333333334,0.585365854,0
jason maxiell,2012,22.549717953846155,0.792682927,0
jason richardson,2012,29.46385801851852,0.658536585,0
jason smith,2012,23.67625,0.487804878,0
jason terry,2012,31.745079365079366,0.768292683,0
jason thompson,2012,25.894895828125,0.780487805,0
jeff adrien,2012,7.844375,0.097560976,0
jeff ayres,2012,5.3149999999999995,0.243902439,0
jeff foote,2012,9.7825,0.048780488,0
jeff foster,2012,12.8169697,0.134146341,0
jeff teague,2012,33.0739898939394,0.804878049,0
jeremy evans,2012,7.47091954137931,0.353658537,0
jeremy lin,2012,26.86947619142857,0.426829268,0
jeremy pargo,2012,9.63583333409091,0.536585366,0
jeremy tyler,2012,13.528809523809525,0.512195122,0
jermaine oneal,2012,22.781266667999997,0.304878049,0
jerome dyson,2012,20.020370366666665,0.109756098,0
jerome jordan,2012,5.122222223809524,0.256097561,0
jerry smith,2012,9.189,0.06097561,0
jerry stackhouse,2012,9.086055556666668,0.365853659,0
jerryd bayless,2012,22.73032258064516,0.37804878,0
jimmer fredette,2012,18.600983606557378,0.743902439,0
jimmy butler,2012,8.548373016666668,0.512195122,0
joakim noah,2012,30.388645828125,0.780487805,0
jodie meeks,2012,24.904646469696967,0.804878049,0
joe johnson,2012,35.44230555,0.731707317,0
joel anthony,2012,21.084661453125,0.780487805,0
joel przybilla,2012,16.62382715925926,0.329268293,0
johan petro,2012,15.593983050847458,0.719512195,0
john lucas,2012,14.806394557142857,0.597560976,0
john salmons,2012,27.170724630434783,0.56097561,0
john wall,2012,36.153459590909094,0.804878049,0
jon brockman,2012,6.820761905714286,0.426829268,0
jon leuer,2012,12.05568840652174,0.56097561,0
jonas jerebko,2012,22.940130203125,0.780487805,0
jonny flynn,2012,14.349827586206896,0.353658537,0
jordan crawford,2012,27.386927078125,0.780487805,0
jordan farmar,2012,21.297948717948717,0.475609756,0
jordan hamilton,2012,9.92455128076923,0.317073171,0
jordan hill,2012,14.135982905128204,0.475609756,0
jordan williams,2012,14.763100774418604,0.524390244,0
jose calderon,2012,33.944150943396224,0.646341463,0
josh childress,2012,14.454852941176469,0.414634146,0
josh davis,2012,8.685222220000002,0.182926829,0
josh harrellson,2012,14.586666667567568,0.451219512,0
josh howard,2012,23.034844960465115,0.524390244,0
josh mcroberts,2012,14.359766666,0.609756098,0
josh selby,2012,8.456607142857143,0.341463415,0
josh smith,2012,35.28280303030303,0.804878049,0
jrue holiday,2012,33.78617949230769,0.792682927,0
julyan stone,2012,8.156136363636364,0.268292683,0
justin dentmon,2012,15.118055555,0.073170732,0
justin harper,2012,5.973571428571428,0.170731707,0
juwan howard,2012,6.793511903571429,0.341463415,0
kawhi leonard,2012,23.974947921875,0.780487805,0
keith benson,2012,3.044444444333333,0.036585366,0
keith bogans,2012,18.732,0.06097561,0
kelenna azubuike,2012,5.972777776666667,0.036585366,0
kemba walker,2012,27.152222227272727,0.804878049,0
kendrick perkins,2012,26.82582050769231,0.792682927,0
kenneth faried,2012,22.54920289130435,0.56097561,0
kenyon martin,2012,22.37753968333333,0.512195122,0
kevin durant,2012,38.580429287878786,0.804878049,0
kevin garnett,2012,31.06875,0.731707317,0
kevin love,2012,39.00857576363636,0.670731707,0
kevin martin,2012,31.589416675000002,0.487804878,0
kevin seraphin,2012,20.628830403508772,0.695121951,0
keyon dooling,2012,14.38173913043478,0.56097561,0
kirk hinrich,2012,25.7636805625,0.585365854,0
klay thompson,2012,24.358560606060607,0.804878049,0
kobe bryant,2012,38.48577586206897,0.707317073,0
kosta koufos,2012,16.48993055625,0.585365854,0
kris humphries,2012,34.86747311290323,0.756097561,0
kurt thomas,2012,15.142515722641509,0.646341463,0
kwame brown,2012,20.77592592222222,0.109756098,0
kyle korver,2012,22.607282046153845,0.792682927,0
kyle lowry,2012,32.12719857446809,0.573170732,1
kyrie irving,2012,30.546111117647058,0.62195122,0
kyrylo fesenko,2012,5.66111111,0.036585366,0
lamarcus aldridge,2012,36.261545454545455,0.670731707,1
lamar odom,2012,20.5409,0.609756098,0
lance stephenson,2012,10.521626983333332,0.512195122,0
lance thomas,2012,14.987222221428572,0.512195122,0
landry fields,2012,28.692828287878786,0.804878049,0
larry hughes,2012,12.619444444444445,0.109756098,0
larry owens,2012,10.744047618571429,0.085365854,0
larry sanders,2012,12.357756409615385,0.634146341,0
lavoy allen,2012,15.222439024390244,0.5,0
lazar hayward,2012,5.4168589730769225,0.317073171,0
lebron james,2012,37.51959677419355,0.756097561,0
leandro barbosa,2012,21.588828125,0.780487805,0
lester hudson,2012,20.86125,0.195121951,0
linas kleiza,2012,21.572721081632654,0.597560976,0
lou amundson,2012,12.543194445000001,0.731707317,0
lou williams,2012,26.276953125,0.780487805,0
luc mbah a moute,2012,23.459457372093024,0.524390244,0
luis scola,2012,31.321742424242426,0.804878049,0
luke babbitt,2012,13.4175,0.487804878,0
luke harangody,2012,10.989841271428572,0.256097561,0
luke ridnour,2012,33.01433962264151,0.646341463,0
luke walton,2012,12.120555556666666,0.365853659,0
luol deng,2012,39.42570987037037,0.658536585,0
malcolm lee,2012,12.789473684210526,0.231707317,0
malcolm thomas,2012,5.0277777766666665,0.036585366,0
manny harris,2012,17.523205126923077,0.317073171,0
manu ginobili,2012,23.3025,0.414634146,0
marshon brooks,2012,29.434047625,0.682926829,0
marc gasol,2012,36.466307692307694,0.792682927,0
marcin gortat,2012,32.030530303030304,0.804878049,0
marco belinelli,2012,29.783383833333332,0.804878049,0
marcus camby,2012,22.907824864406777,0.719512195,0
marcus morris,2012,7.387843135294117,0.207317073,0
marcus thornton,2012,34.89663398039216,0.62195122,0
mario chalmers,2012,28.516354171875,0.780487805,0
markieff morris,2012,19.47595238095238,0.768292683,0
marquis daniels,2012,12.724517544736843,0.463414634,0
marreese speights,2012,22.413472216666666,0.731707317,0
martell webster,2012,24.245886531914895,0.573170732,0
marvin williams,2012,26.307105263157897,0.695121951,0
matt barnes,2012,22.859973539682542,0.768292683,0
matt bonner,2012,20.393743584615386,0.792682927,0
matt carroll,2012,11.251352201886792,0.646341463,0
maurice evans,2012,14.286180554166668,0.292682927,0
mehmet okur,2012,26.688529411764705,0.207317073,0
metta world peace,2012,26.876041671875,0.780487805,0
michael beasley,2012,23.13113474468085,0.573170732,0
michael redd,2012,15.100392156862744,0.62195122,0
mickael pietrus,2012,21.93158730238095,0.512195122,0
mickell gladness,2012,9.694166665384616,0.317073171,0
mike bibby,2012,14.278760684615385,0.475609756,0
mike conley,2012,35.065940854838715,0.756097561,0
mike dunleavy,2012,26.267484854545454,0.670731707,0
mike james,2012,10.932272727272727,0.134146341,0
mike miller,2012,19.292735043589744,0.475609756,0
mikki moore,2012,16.818571428571428,0.085365854,0
mo williams,2012,28.30217948076923,0.634146341,0
monta ellis,2012,36.55902298275863,0.707317073,0
morris almond,2012,16.64875,0.048780488,0
mychel thompson,2012,18.947,0.06097561,0
nate robinson,2012,23.378888882352943,0.62195122,0
nazr mohammed,2012,10.987354496825398,0.768292683,0
nene,2012,28.45517094871795,0.475609756,0
nick collison,2012,20.742619047619048,0.768292683,0
nick young,2012,27.889946241935483,0.756097561,0
nicolas batum,2012,30.354237288135593,0.719512195,0
nikola pekovic,2012,26.892198574468082,0.573170732,0
nikola vucevic,2012,15.913202613725488,0.62195122,0
nolan smith,2012,12.297234847727275,0.536585366,0
norris cole,2012,19.391282046153844,0.792682927,0
oj mayo,2012,26.832222227272727,0.804878049,0
omer asik,2012,14.719065656060607,0.804878049,0
omri casspi,2012,20.63643589230769,0.792682927,0
patrick patterson,2012,23.170078125,0.780487805,0
patty mills,2012,16.288125,0.195121951,0
pau gasol,2012,37.384205123076924,0.792682927,0
paul george,2012,29.661691924242426,0.804878049,0
paul millsap,2012,32.804375,0.780487805,0
paul pierce,2012,34.00937159016394,0.743902439,0
quentin richardson,2012,18.042326389583334,0.585365854,0
quincy pondexter,2012,15.656145828125,0.780487805,0
raja bell,2012,23.418431373529412,0.414634146,0
rajon rondo,2012,36.93088050943396,0.646341463,0
ramon sessions,2012,26.669947921875,0.780487805,0
randy foye,2012,25.879153846153844,0.792682927,0
rashard lewis,2012,26.029107142857146,0.341463415,0
rasual butler,2012,13.329656861764706,0.414634146,0
ray allen,2012,34.02130434782609,0.56097561,0
raymond felton,2012,31.758916666666668,0.731707317,0
reggie evans,2012,13.7712202375,0.682926829,0
reggie jackson,2012,11.126962962222223,0.548780488,0
reggie williams,2012,22.62469696969697,0.402439024,0
renaldo balkman,2012,8.24261905,0.170731707,0
richard hamilton,2012,24.87875,0.341463415,0
richard jefferson,2012,27.748941793650793,0.768292683,0
ricky rubio,2012,34.23609756097561,0.5,1
robin lopez,2012,13.979296875,0.780487805,0
rodney stuckey,2012,29.88115150909091,0.670731707,0
rodrigue beaubois,2012,21.710440245283017,0.646341463,0
roger mason,2012,13.394711538461538,0.634146341,0
ronnie brewer,2012,24.77217171212121,0.804878049,0
ronnie price,2012,14.36310185277778,0.43902439,0
ronny turiaf,2012,16.41254901764706,0.207317073,0
roy hibbert,2012,29.79910256923077,0.792682927,0
royal ivey,2012,10.414460785294118,0.414634146,0
rudy fernandez,2012,22.891290322580645,0.37804878,0
rudy gay,2012,37.26325641538462,0.792682927,0
russell westbrook,2012,35.32219696969697,0.804878049,0
ryan anderson,2012,32.19054644262295,0.743902439,0
ryan gomes,2012,13.272916665625,0.390243902,0
ryan hollins,2012,13.390042735897437,0.475609756,0
ryan reid,2012,3.332333334,0.06097561,0
sam young,2012,10.701571428571429,0.426829268,0
samardo samuels,2012,15.281512346296298,0.658536585,0
samuel dalembert,2012,22.25194872307692,0.792682927,0
sasha pavlovic,2012,11.719814815555555,0.548780488,0
sean williams,2012,9.7380303,0.134146341,0
sebastian telfair,2012,14.910833333333333,0.731707317,0
semih erden,2012,11.877976189285715,0.341463415,0
serge ibaka,2012,27.149292924242424,0.804878049,0
shane battier,2012,23.060307692307692,0.792682927,0
shannon brown,2012,23.72717513559322,0.719512195,0
shaun livingston,2012,18.8220115,0.707317073,0
shawn marion,2012,30.464576714285712,0.768292683,0
shawne williams,2012,20.567533331999996,0.304878049,0
shelden williams,2012,22.00445401724138,0.707317073,0
shelvin mack,2012,12.179375,0.780487805,0
solomon alabi,2012,8.726071428571428,0.170731707,0
solomon jones,2012,13.91984127142857,0.256097561,0
spencer hawes,2012,24.86644144054054,0.451219512,0
stephen curry,2012,28.14826923076923,0.317073171,1
stephen jackson,2012,25.777198574468084,0.573170732,0
steve blake,2012,23.339465415094338,0.646341463,0
steve nash,2012,31.63064516129032,0.756097561,0
steve novak,2012,18.89672838888889,0.658536585,0
sundiata gaines,2012,13.912602338596491,0.695121951,0
tj ford,2012,13.610952378571428,0.170731707,0
taj gibson,2012,20.388201063492062,0.768292683,0
tayshaun prince,2012,33.132566142857144,0.768292683,0
terrel harris,2012,14.464469695454545,0.268292683,0
terrence williams,2012,18.331555556666668,0.365853659,0
thabo sefolosha,2012,21.759166666666665,0.512195122,0
thaddeus young,2012,27.861322746031746,0.768292683,0
tiago splitter,2012,18.996779661016948,0.719512195,0
tim duncan,2012,28.173247120689656,0.707317073,0
timofey mozgov,2012,15.616060606818182,0.536585366,0
tobias harris,2012,11.405119047619047,0.512195122,0
toney douglas,2012,17.262324560526316,0.463414634,0
tony allen,2012,26.296695396551726,0.707317073,0
tony battie,2012,10.91882715925926,0.329268293,0
tony parker,2012,32.05244445,0.731707317,0
tracy mcgrady,2012,16.089102563461537,0.634146341,0
travis leslie,2012,4.528333333,0.12195122,0
travis outlaw,2012,12.828034187179487,0.475609756,0
trevor ariza,2012,32.92808943902439,0.5,0
trevor booker,2012,25.228733339999998,0.609756098,0
trey johnson,2012,5.577575757272727,0.134146341,0
trey thompkins,2012,4.959305554166667,0.292682927,0
tristan thompson,2012,23.729222216666667,0.731707317,0
troy murphy,2012,16.196694915254238,0.719512195,0
ty lawson,2012,34.81928962295082,0.743902439,0
tyler hansbrough,2012,21.843257575757576,0.804878049,0
tyler honeycutt,2012,5.867999999999999,0.182926829,0
tyreke evans,2012,34.32343915873016,0.768292683,0
