Player,year,YRS,is_retained,age,has_playoff_exp,Cap_Pct,2P%_reg,2PA_reg,2P_reg,3P%_reg,3PA_reg,3PAr_reg,3P_reg,AST%_reg,AST_reg,BLK%_reg,BLK_reg,BPM_reg,DBPM_reg,DRB%_reg,DRB_reg,DWS_reg,FG%_reg,FGA_reg,FG_reg,FT%_reg,FTA_reg,FT_reg,FTr_reg,GS_reg,G_reg,MP_reg,OBPM_reg,ORB%_reg,ORB_reg,OWS_reg,PER_reg,PF_reg,PTS_reg,STL%_reg,STL_reg,TOV%_reg,TOV_reg,TRB%_reg,TRB_reg,TS%_reg,USG%_reg,VORP_reg,WS/48_reg,WS_reg,eFG%_reg,2P%_playoff,2PA_playoff,2P_playoff,3P%_playoff,3PA_playoff,3PAr_playoff,3P_playoff,AST%_playoff,AST_playoff,BLK%_playoff,BLK_playoff,BPM_playoff,DBPM_playoff,DRB%_playoff,DRB_playoff,DWS_playoff,FG%_playoff,FGA_playoff,FG_playoff,FT%_playoff,FTA_playoff,FT_playoff,FTr_playoff,GS_playoff,G_playoff,MP_playoff,OBPM_playoff,ORB%_playoff,ORB_playoff,OWS_playoff,PER_playoff,PF_playoff,PTS_playoff,STL%_playoff,STL_playoff,TOV%_playoff,TOV_playoff,TRB%_playoff,TRB_playoff,TS%_playoff,USG%_playoff,VORP_playoff,WS/48_playoff,WS_playoff,eFG%_playoff
trey burke,2020,3,1,27.0,0,0.0275,0.48160000000000003,5.619999999999999,2.74,0.39149999999999996,2.54,0.3211,1.02,26.36,3.0,0.38,0.1,0.43000000000000005,-1.2,7.1499999999999995,1.1800000000000002,0.41000000000000003,0.45489999999999997,8.11,3.7099999999999995,0.7756000000000001,1.4000000000000001,1.0899999999999999,0.1669,4.7,41.099999999999994,18.08,1.63,2.84,0.48,1.32,16.95,1.04,9.530000000000001,1.47,0.57,8.5,0.78,4.98,1.6600000000000001,0.5438000000000001,22.46,0.45999999999999996,0.1148,1.6999999999999997,0.518,0.48160000000000003,5.619999999999999,2.74,0.39149999999999996,2.54,0.3211,1.02,26.36,3.0,0.38,0.1,0.43000000000000005,-1.2,7.1499999999999995,1.1800000000000002,0.41000000000000003,0.45489999999999997,8.11,3.7099999999999995,0.7756000000000001,1.4000000000000001,1.0899999999999999,0.1669,4.7,41.099999999999994,18.08,1.63,2.84,0.48,1.32,16.95,1.04,9.530000000000001,1.47,0.57,8.5,0.78,4.98,1.6600000000000001,0.5438000000000001,22.46,0.45999999999999996,0.1148,1.6999999999999997,0.518
willie cauleystein,2020,2,1,26.0,0,0.0375999999999999,0.5585,7.61,4.1899999999999995,0.2,0.04000000000000001,0.005600000000000001,0.0,11.379999999999999,1.85,3.72,0.91,0.59,1.24,23.16,5.02,2.06,0.5567,7.6499999999999995,4.1899999999999995,0.5921000000000001,2.21,1.28,0.2764,55.2,65.9,23.939999999999998,-0.62,7.859999999999999,1.82,2.23,17.42,2.44,9.73,2.0300000000000002,1.03,10.3,0.9500000000000001,15.33,6.82,0.5700999999999999,16.81,1.0899999999999999,0.1262,4.24,0.5574,0.5585,7.61,4.1899999999999995,0.2,0.04000000000000001,0.005600000000000001,0.0,11.379999999999999,1.85,3.72,0.91,0.59,1.24,23.16,5.02,2.06,0.5567,7.6499999999999995,4.1899999999999995,0.5921000000000001,2.21,1.28,0.2764,55.2,65.9,23.939999999999998,-0.62,7.859999999999999,1.82,2.23,17.42,2.44,9.73,2.0300000000000002,1.03,10.3,0.9500000000000001,15.33,6.82,0.5700999999999999,16.81,1.0899999999999999,0.1262,4.24,0.5574
bobby portis,2020,2,0,24.0,0,0.0332,0.4894,7.28,3.55,0.3687,3.16,0.30469999999999997,1.17,10.83,1.51,1.25,0.32999999999999996,-1.1099999999999999,-1.5,22.27,4.64,1.1300000000000001,0.4524,10.45,4.72,0.7735000000000001,1.69,1.32,0.16360000000000002,11.700000000000001,62.6,22.85,0.38000000000000006,7.699999999999999,1.7000000000000002,1.0,16.07,2.08,11.95,1.2400000000000002,0.6,10.27,1.28,14.73,6.34,0.5333000000000001,23.28,0.36,0.0702,2.13,0.5086999999999999,0.4894,7.28,3.55,0.3687,3.16,0.30469999999999997,1.17,10.83,1.51,1.25,0.32999999999999996,-1.1099999999999999,-1.5,22.27,4.64,1.1300000000000001,0.4524,10.45,4.72,0.7735000000000001,1.69,1.32,0.16360000000000002,11.700000000000001,62.6,22.85,0.38000000000000006,7.699999999999999,1.7000000000000002,1.0,16.07,2.08,11.95,1.2400000000000002,0.6,10.27,1.28,14.73,6.34,0.5333000000000001,23.28,0.36,0.0702,2.13,0.5086999999999999
robin lopez,2020,1,0,31.0,0,0.0669,0.5724,5.470000000000001,3.11,0.2915,0.9600000000000001,0.19729999999999998,0.3,8.25,1.0899999999999999,3.8699999999999997,0.8400000000000001,-2.31,-0.4799999999999999,10.16,1.8800000000000001,1.15,0.5224,6.43,3.39,0.6324,1.19,0.78,0.1855,26.1,68.0,19.04,-1.8599999999999999,7.5600000000000005,1.3900000000000001,0.7899999999999999,12.809999999999999,1.6,7.910000000000001,0.42000000000000004,0.17,15.1,1.23,8.9,3.2699999999999996,0.5668,17.96,-0.12000000000000001,0.0738,1.94,0.5541,0.5724,5.470000000000001,3.11,0.2915,0.9600000000000001,0.19729999999999998,0.3,8.25,1.0899999999999999,3.8699999999999997,0.8400000000000001,-2.31,-0.4799999999999999,10.16,1.8800000000000001,1.15,0.5224,6.43,3.39,0.6324,1.19,0.78,0.1855,26.1,68.0,19.04,-1.8599999999999999,7.5600000000000005,1.3900000000000001,0.7899999999999999,12.809999999999999,1.6,7.910000000000001,0.42000000000000004,0.17,15.1,1.23,8.9,3.2699999999999996,0.5668,17.96,-0.12000000000000001,0.0738,1.94,0.5541
michael carterwilliams,2020,2,1,28.0,0,0.0302,0.4407,3.61,1.63,0.2728,1.49,0.2883,0.43,21.38,2.3899999999999997,2.6799999999999997,0.48,-0.01000000000000005,1.82,13.91,2.02,1.0,0.3921,5.1,2.0300000000000002,0.7612,1.96,1.51,0.3896,0.7,41.3,16.46,-1.83,5.46,0.85,0.37,14.219999999999999,1.8399999999999999,5.96,2.75,0.92,14.19,1.01,9.56,2.94,0.4941,18.29,0.36,0.0952,1.37,0.4314,0.4407,3.61,1.63,0.2728,1.49,0.2883,0.43,21.38,2.3899999999999997,2.6799999999999997,0.48,-0.01000000000000005,1.82,13.91,2.02,1.0,0.3921,5.1,2.0300000000000002,0.7612,1.96,1.51,0.3896,0.7,41.3,16.46,-1.83,5.46,0.85,0.37,14.219999999999999,1.8399999999999999,5.96,2.75,0.92,14.19,1.01,9.56,2.94,0.4941,18.29,0.36,0.0952,1.37,0.4314
alec burks,2020,1,0,28.0,0,0.055,0.4383,5.85,2.5300000000000002,0.36760000000000004,3.52,0.3708,1.3399999999999999,14.709999999999999,2.25,0.96,0.26,-0.29000000000000004,-0.48,16.23,3.25,1.1600000000000001,0.41269999999999996,9.32,3.89,0.863,3.04,2.68,0.3216,16.9,65.0,23.05,0.15999999999999998,2.5599999999999996,0.5599999999999999,1.5,14.78,1.6099999999999999,11.68,1.63,0.75,10.170000000000002,1.18,9.23,3.8600000000000003,0.5428000000000001,22.1,0.7000000000000001,0.0829,2.68,0.4806,0.4383,5.85,2.5300000000000002,0.36760000000000004,3.52,0.3708,1.3399999999999999,14.709999999999999,2.25,0.96,0.26,-0.29000000000000004,-0.48,16.23,3.25,1.1600000000000001,0.41269999999999996,9.32,3.89,0.863,3.04,2.68,0.3216,16.9,65.0,23.05,0.15999999999999998,2.5599999999999996,0.5599999999999999,1.5,14.78,1.6099999999999999,11.68,1.63,0.75,10.170000000000002,1.18,9.23,3.8600000000000003,0.5428000000000001,22.1,0.7000000000000001,0.0829,2.68,0.4806
avery bradley,2020,1,0,29.0,0,0.0516,0.476,5.73,2.68,0.3611,3.8,0.41190000000000004,1.3900000000000001,9.22,1.77,0.51,0.18,-3.16,-0.22000000000000003,8.1,2.0300000000000002,1.24,0.4272,9.53,4.04,0.8281000000000001,0.8500000000000001,0.69,0.0823,50.1,52.6,27.4,-2.94,1.94,0.51,-0.36,8.649999999999999,2.31,10.129999999999999,1.51,0.8800000000000001,11.73,1.36,5.02,2.4899999999999998,0.5165,17.409999999999997,-0.48,0.0323,0.8,0.5015000000000001,0.476,5.73,2.68,0.3611,3.8,0.41190000000000004,1.3900000000000001,9.22,1.77,0.51,0.18,-3.16,-0.22000000000000003,8.1,2.0300000000000002,1.24,0.4272,9.53,4.04,0.8281000000000001,0.8500000000000001,0.69,0.0823,50.1,52.6,27.4,-2.94,1.94,0.51,-0.36,8.649999999999999,2.31,10.129999999999999,1.51,0.8800000000000001,11.73,1.36,5.02,2.4899999999999998,0.5165,17.409999999999997,-0.48,0.0323,0.8,0.5015000000000001
marc gasol,2020,2,0,35.0,0,0.0235,0.4738,5.74,2.71,0.36960000000000004,3.63,0.4212,1.34,19.65,3.81,3.34,1.06,2.19,2.21,23.439999999999998,6.22,2.8200000000000003,0.43189999999999995,9.29,4.0,0.762,2.4299999999999997,1.88,0.2405,57.7,60.3,29.04,-0.019999999999999907,3.2700000000000005,0.87,1.3,14.39,2.71,11.27,1.43,0.87,15.1,1.79,13.379999999999999,7.140000000000001,0.5457000000000001,17.93,2.02,0.1134,4.1,0.5105999999999999,0.4738,5.74,2.71,0.36960000000000004,3.63,0.4212,1.34,19.65,3.81,3.34,1.06,2.19,2.21,23.439999999999998,6.22,2.8200000000000003,0.43189999999999995,9.29,4.0,0.762,2.4299999999999997,1.88,0.2405,57.7,60.3,29.04,-0.019999999999999907,3.2700000000000005,0.87,1.3,14.39,2.71,11.27,1.43,0.87,15.1,1.79,13.379999999999999,7.140000000000001,0.5457000000000001,17.93,2.02,0.1134,4.1,0.5105999999999999
nerlens noel,2020,1,0,25.0,0,0.0458,0.6258999999999999,3.9800000000000004,2.49,0.1665,0.0,0.0075,0.0,6.83,0.77,6.58,1.25,2.2800000000000002,3.2299999999999995,21.81,3.2800000000000002,2.0999999999999996,0.6229,3.9800000000000004,2.49,0.7327000000000001,1.33,1.0,0.3362,5.300000000000001,59.599999999999994,16.5,-0.9500000000000001,10.41,1.55,1.95,19.23,2.41,6.050000000000001,2.7800000000000002,0.97,16.29,0.91,16.08,4.83,0.6495,14.350000000000001,1.1400000000000001,0.19090000000000001,4.0,0.6239,0.6258999999999999,3.9800000000000004,2.49,0.1665,0.0,0.0075,0.0,6.83,0.77,6.58,1.25,2.2800000000000002,3.2299999999999995,21.81,3.2800000000000002,2.0999999999999996,0.6229,3.9800000000000004,2.49,0.7327000000000001,1.33,1.0,0.3362,5.300000000000001,59.599999999999994,16.5,-0.9500000000000001,10.41,1.55,1.95,19.23,2.41,6.050000000000001,2.7800000000000002,0.97,16.29,0.91,16.08,4.83,0.6495,14.350000000000001,1.1400000000000001,0.19090000000000001,4.0,0.6239
bryn forbes,2020,2,0,26.0,0,0.0214,0.4709,3.66,1.74,0.39980000000000004,5.08,0.5764,2.0,9.49,1.6800000000000002,0.05,0.0,-2.33,-1.44,8.46,1.9500000000000002,0.8,0.4295,8.719999999999999,3.74,0.8154,1.18,0.96,0.1362,57.7,72.1,24.75,-0.8899999999999999,0.8500000000000001,0.2,1.56,10.969999999999999,1.75,10.52,0.98,0.48,8.14,0.8500000000000001,4.66,2.15,0.5658,17.81,-0.08000000000000002,0.0606,2.31,0.5444,0.4709,3.66,1.74,0.39980000000000004,5.08,0.5764,2.0,9.49,1.6800000000000002,0.05,0.0,-2.33,-1.44,8.46,1.9500000000000002,0.8,0.4295,8.719999999999999,3.74,0.8154,1.18,0.96,0.1362,57.7,72.1,24.75,-0.8899999999999999,0.8500000000000001,0.2,1.56,10.969999999999999,1.75,10.52,0.98,0.48,8.14,0.8500000000000001,4.66,2.15,0.5658,17.81,-0.08000000000000002,0.0606,2.31,0.5444
garrett temple,2020,1,0,33.0,0,0.0437,0.4794,3.29,1.57,0.34520000000000006,4.85,0.5849,1.64,10.88,2.05,1.44,0.45,-1.89,0.24,10.53,2.65,1.63,0.3992,8.19,3.26,0.7807,1.3599999999999999,1.06,0.1719,41.0,66.5,27.07,-2.13,1.65,0.43,0.5,9.86,2.08,9.17,1.5500000000000003,0.88,10.629999999999999,1.01,6.07,3.08,0.5266,15.54,0.04000000000000001,0.055600000000000004,2.1,0.4993,0.4794,3.29,1.57,0.34520000000000006,4.85,0.5849,1.64,10.88,2.05,1.44,0.45,-1.89,0.24,10.53,2.65,1.63,0.3992,8.19,3.26,0.7807,1.3599999999999999,1.06,0.1719,41.0,66.5,27.07,-2.13,1.65,0.43,0.5,9.86,2.08,9.17,1.5500000000000003,0.88,10.629999999999999,1.01,6.07,3.08,0.5266,15.54,0.04000000000000001,0.055600000000000004,2.1,0.4993
elfrid payton,2020,1,1,25.0,0,0.0437,0.4878,8.11,3.99,0.2609,1.8,0.18259999999999998,0.49,36.33,7.12,1.1800000000000002,0.38,-0.45999999999999996,-0.07,13.81,3.6899999999999995,1.15,0.44830000000000003,9.96,4.48,0.6376999999999999,2.0300000000000002,1.28,0.2019,43.2,47.7,28.53,-0.39,4.14,1.1600000000000001,0.71,15.5,2.03,10.719999999999999,2.27,1.36,18.08,2.4000000000000004,8.92,4.77,0.49319999999999997,19.62,0.52,0.0649,1.8599999999999999,0.4732,0.4878,8.11,3.99,0.2609,1.8,0.18259999999999998,0.49,36.33,7.12,1.1800000000000002,0.38,-0.45999999999999996,-0.07,13.81,3.6899999999999995,1.15,0.44830000000000003,9.96,4.48,0.6376999999999999,2.0300000000000002,1.28,0.2019,43.2,47.7,28.53,-0.39,4.14,1.1600000000000001,0.71,15.5,2.03,10.719999999999999,2.27,1.36,18.08,2.4000000000000004,8.92,4.77,0.49319999999999997,19.62,0.52,0.0649,1.8599999999999999,0.4732
jahlil okafor,2020,2,0,24.0,0,0.0173,0.6052,5.4399999999999995,3.27,0.2765,0.1,0.0195,0.0,9.07,0.89,3.7800000000000002,0.6799999999999999,-0.89,-0.12000000000000002,19.299999999999997,2.75,0.5,0.5989,5.51,3.34,0.6662,1.7,1.11,0.3073,11.7,38.3,15.059999999999999,-0.79,9.469999999999999,1.3800000000000001,0.9299999999999999,17.58,1.9400000000000002,7.77,0.64,0.21000000000000002,14.239999999999998,1.08,14.38,4.109999999999999,0.6187,20.119999999999997,0.13,0.11760000000000001,1.4300000000000002,0.602,0.6052,5.4399999999999995,3.27,0.2765,0.1,0.0195,0.0,9.07,0.89,3.7800000000000002,0.6799999999999999,-0.89,-0.12000000000000002,19.299999999999997,2.75,0.5,0.5989,5.51,3.34,0.6662,1.7,1.11,0.3073,11.7,38.3,15.059999999999999,-0.79,9.469999999999999,1.3800000000000001,0.9299999999999999,17.58,1.9400000000000002,7.77,0.64,0.21000000000000002,14.239999999999998,1.08,14.38,4.109999999999999,0.6187,20.119999999999997,0.13,0.11760000000000001,1.4300000000000002,0.602
damian jones,2020,2,0,24.0,0,0.0022,0.6668,2.7800000000000002,1.9000000000000001,0.111,0.1,0.0255,0.0,5.99,0.6799999999999999,3.9699999999999998,0.69,-1.8399999999999999,0.19999999999999996,13.52,1.8599999999999999,0.47,0.6548,2.83,1.9000000000000001,0.6837,1.26,0.89,0.4314,20.1,37.7,14.360000000000001,-2.04,8.33,1.1,1.4000000000000001,13.75,2.31,4.76,1.22,0.42,13.12,0.52,10.95,2.96,0.6754,11.809999999999999,0.12,0.1341,1.8699999999999999,0.6573,0.6668,2.7800000000000002,1.9000000000000001,0.111,0.1,0.0255,0.0,5.99,0.6799999999999999,3.9699999999999998,0.69,-1.8399999999999999,0.19999999999999996,13.52,1.8599999999999999,0.47,0.6548,2.83,1.9000000000000001,0.6837,1.26,0.89,0.4314,20.1,37.7,14.360000000000001,-2.04,8.33,1.1,1.4000000000000001,13.75,2.31,4.76,1.22,0.42,13.12,0.52,10.95,2.96,0.6754,11.809999999999999,0.12,0.1341,1.8699999999999999,0.6573
deandre bembry,2020,2,0,25.0,0,0.0159,0.5112000000000001,4.279999999999999,2.18,0.2756,1.62,0.27359999999999995,0.41000000000000003,13.74,2.08,1.85,0.45,-2.91,0.8500000000000001,15.259999999999998,2.96,1.01,0.4446,5.88,2.62,0.5782,1.32,0.77,0.2234,7.1,51.3,21.200000000000003,-3.76,3.2199999999999998,0.67,-0.7000000000000001,9.559999999999999,1.99,6.46,2.61,1.2000000000000002,19.88,1.57,9.120000000000001,3.63,0.4978,15.799999999999999,-0.16999999999999998,0.004599999999999999,0.29000000000000004,0.482,0.5112000000000001,4.279999999999999,2.18,0.2756,1.62,0.27359999999999995,0.41000000000000003,13.74,2.08,1.85,0.45,-2.91,0.8500000000000001,15.259999999999998,2.96,1.01,0.4446,5.88,2.62,0.5782,1.32,0.77,0.2234,7.1,51.3,21.200000000000003,-3.76,3.2199999999999998,0.67,-0.7000000000000001,9.559999999999999,1.99,6.46,2.61,1.2000000000000002,19.88,1.57,9.120000000000001,3.63,0.4978,15.799999999999999,-0.16999999999999998,0.004599999999999999,0.29000000000000004,0.482
maurice harkless,2020,1,0,26.0,0,0.0332,0.576,3.45,1.9700000000000002,0.33899999999999997,1.8,0.34509999999999996,0.5900000000000001,6.53,1.09,2.51,0.66,0.14,1.8,12.86,2.86,1.8599999999999999,0.4961,5.25,2.61,0.6392,1.11,0.6799999999999999,0.2127,47.3,60.8,22.86,-1.6800000000000002,4.62,1.0,1.17,11.379999999999999,2.35,6.51,2.0199999999999996,0.9400000000000001,12.36,0.8300000000000001,8.83,3.84,0.5692999999999999,12.04,0.77,0.1038,3.0100000000000002,0.5554,0.576,3.45,1.9700000000000002,0.33899999999999997,1.8,0.34509999999999996,0.5900000000000001,6.53,1.09,2.51,0.66,0.14,1.8,12.86,2.86,1.8599999999999999,0.4961,5.25,2.61,0.6392,1.11,0.6799999999999999,0.2127,47.3,60.8,22.86,-1.6800000000000002,4.62,1.0,1.17,11.379999999999999,2.35,6.51,2.0199999999999996,0.9400000000000001,12.36,0.8300000000000001,8.83,3.84,0.5692999999999999,12.04,0.77,0.1038,3.0100000000000002,0.5554
wesley matthews,2020,1,0,33.0,0,0.0332,0.4553,3.1799999999999997,1.44,0.3698,5.220000000000001,0.6405,1.9400000000000002,9.34,1.93,0.6,0.16999999999999998,-1.62,0.21999999999999997,8.07,2.1900000000000004,1.97,0.3992,8.4,3.35,0.7899,1.54,1.23,0.1797,66.5,66.8,28.049999999999997,-1.92,1.49,0.38,0.93,9.420000000000002,1.88,9.899999999999999,1.3,0.78,9.549999999999999,0.95,4.86,2.62,0.5455000000000001,15.11,0.2,0.0769,2.93,0.5173,0.4553,3.1799999999999997,1.44,0.3698,5.220000000000001,0.6405,1.9400000000000002,9.34,1.93,0.6,0.16999999999999998,-1.62,0.21999999999999997,8.07,2.1900000000000004,1.97,0.3992,8.4,3.35,0.7899,1.54,1.23,0.1797,66.5,66.8,28.049999999999997,-1.92,1.49,0.38,0.93,9.420000000000002,1.88,9.899999999999999,1.3,0.78,9.549999999999999,0.95,4.86,2.62,0.5455000000000001,15.11,0.2,0.0769,2.93,0.5173
dwayne bacon,2020,2,0,24.0,0,0.0154,0.4165,4.01,1.69,0.3243,1.6099999999999999,0.28400000000000003,0.56,10.11,1.12,0.37,0.08,-5.45,-0.9099999999999999,14.21,2.13,0.41000000000000003,0.39149999999999996,5.67,2.2199999999999998,0.7117,1.13,0.77,0.18819999999999998,10.6,43.0,16.810000000000002,-4.54,1.5999999999999999,0.28,-0.47,7.72,1.34,5.7,1.31,0.44999999999999996,9.969999999999999,0.65,7.720000000000001,2.3899999999999997,0.4667,17.53,-0.5900000000000001,-0.006000000000000002,-0.06000000000000005,0.43900000000000006,0.4165,4.01,1.69,0.3243,1.6099999999999999,0.28400000000000003,0.56,10.11,1.12,0.37,0.08,-5.45,-0.9099999999999999,14.21,2.13,0.41000000000000003,0.39149999999999996,5.67,2.2199999999999998,0.7117,1.13,0.77,0.18819999999999998,10.6,43.0,16.810000000000002,-4.54,1.5999999999999999,0.28,-0.47,7.72,1.34,5.7,1.31,0.44999999999999996,9.969999999999999,0.65,7.720000000000001,2.3899999999999997,0.4667,17.53,-0.5900000000000001,-0.006000000000000002,-0.06000000000000005,0.43900000000000006
bismack biyombo,2020,1,1,27.0,0,0.0321,0.5469999999999999,4.33,2.32,0.0,0.0,0.0006000000000000001,0.0,6.970000000000001,0.79,4.6,0.9299999999999999,-2.48,-0.30999999999999994,22.14,3.48,1.05,0.5468,4.33,2.32,0.6226,2.29,1.42,0.5356000000000001,29.1,59.1,17.689999999999998,-2.14,11.55,1.96,1.33,15.190000000000001,2.05,6.16,0.6,0.22,13.86,0.8300000000000001,16.689999999999998,5.42,0.5768,15.190000000000001,-0.12000000000000001,0.11280000000000001,2.38,0.5468,0.5469999999999999,4.33,2.32,0.0,0.0,0.0006000000000000001,0.0,6.970000000000001,0.79,4.6,0.9299999999999999,-2.48,-0.30999999999999994,22.14,3.48,1.05,0.5468,4.33,2.32,0.6226,2.29,1.42,0.5356000000000001,29.1,59.1,17.689999999999998,-2.14,11.55,1.96,1.33,15.190000000000001,2.05,6.16,0.6,0.22,13.86,0.8300000000000001,16.689999999999998,5.42,0.5768,15.190000000000001,-0.12000000000000001,0.11280000000000001,2.38,0.5468
james ennis,2020,1,1,29.0,0,0.0302,0.5702,2.76,1.53,0.33499999999999996,2.4299999999999997,0.4744,0.81,6.23,0.8600000000000001,1.43,0.32999999999999996,-1.99,-0.28,13.120000000000001,2.3,1.22,0.4585,5.1899999999999995,2.37,0.785,1.44,1.11,0.2797,21.5,66.3,19.97,-1.7400000000000002,5.66,1.0,1.38,11.37,2.16,6.7299999999999995,1.4300000000000002,0.6,11.370000000000001,0.74,9.329999999999998,3.35,0.5771,14.399999999999999,-0.010000000000000009,0.0943,2.6,0.5379,0.5702,2.76,1.53,0.33499999999999996,2.4299999999999997,0.4744,0.81,6.23,0.8600000000000001,1.43,0.32999999999999996,-1.99,-0.28,13.120000000000001,2.3,1.22,0.4585,5.1899999999999995,2.37,0.785,1.44,1.11,0.2797,21.5,66.3,19.97,-1.7400000000000002,5.66,1.0,1.38,11.37,2.16,6.7299999999999995,1.4300000000000002,0.6,11.370000000000001,0.74,9.329999999999998,3.35,0.5771,14.399999999999999,-0.010000000000000009,0.0943,2.6,0.5379
patrick patterson,2020,1,1,30.0,0,0.0282,0.4454,1.13,0.53,0.373,2.5300000000000002,0.6854,0.92,6.199999999999999,0.6399999999999999,0.8600000000000001,0.16999999999999998,-0.64,-0.16999999999999998,14.370000000000001,1.9100000000000001,0.9500000000000001,0.3958,3.64,1.4500000000000002,0.7708999999999999,0.62,0.49,0.16820000000000002,11.1,64.8,13.809999999999999,-0.43999999999999995,4.41,0.5900000000000001,0.8500000000000001,10.18,0.8800000000000001,4.3100000000000005,0.8500000000000001,0.26,8.52,0.37,9.370000000000001,2.4699999999999998,0.5488999999999999,13.11,0.33999999999999997,0.0978,1.8,0.5243,0.4454,1.13,0.53,0.373,2.5300000000000002,0.6854,0.92,6.199999999999999,0.6399999999999999,0.8600000000000001,0.16999999999999998,-0.64,-0.16999999999999998,14.370000000000001,1.9100000000000001,0.9500000000000001,0.3958,3.64,1.4500000000000002,0.7708999999999999,0.62,0.49,0.16820000000000002,11.1,64.8,13.809999999999999,-0.43999999999999995,4.41,0.5900000000000001,0.8500000000000001,10.18,0.8800000000000001,4.3100000000000005,0.8500000000000001,0.26,8.52,0.37,9.370000000000001,2.4699999999999998,0.5488999999999999,13.11,0.33999999999999997,0.0978,1.8,0.5243
nicolas batum,2020,1,0,31.0,0,0.0148,0.46930000000000005,2.9800000000000004,1.4000000000000001,0.32689999999999997,3.16,0.5459,1.03,18.740000000000002,3.59,1.43,0.46,-0.96,0.55,15.63,3.7699999999999996,1.07,0.391,6.140000000000001,2.5100000000000002,0.8757,1.01,0.8400000000000001,0.1489,35.9,46.3,27.12,-1.5099999999999998,4.18,1.0,1.04,11.05,1.74,6.909999999999999,1.62,0.8700000000000001,18.259999999999998,1.38,9.75,4.77,0.5104,12.32,0.54,0.06709999999999999,2.11,0.47909999999999997,0.46930000000000005,2.9800000000000004,1.4000000000000001,0.32689999999999997,3.16,0.5459,1.03,18.740000000000002,3.59,1.43,0.46,-0.96,0.55,15.63,3.7699999999999996,1.07,0.391,6.140000000000001,2.5100000000000002,0.8757,1.01,0.8400000000000001,0.1489,35.9,46.3,27.12,-1.5099999999999998,4.18,1.0,1.04,11.05,1.74,6.909999999999999,1.62,0.8700000000000001,18.259999999999998,1.38,9.75,4.77,0.5104,12.32,0.54,0.06709999999999999,2.11,0.47909999999999997
jeff teague,2020,1,0,31.0,0,0.0046999999999999,0.4598,6.99,3.25,0.3575,2.41,0.2525,0.83,32.75,6.459999999999999,1.09,0.32999999999999996,-0.79,-1.15,8.469999999999999,2.0999999999999996,0.73,0.4341,9.38,4.08,0.8467,3.41,2.9,0.3721,34.8,56.1,28.03,0.36,1.58,0.43,2.1399999999999997,15.2,2.01,11.92,1.62,0.9500000000000001,16.689999999999998,2.19,4.99,2.55,0.5475000000000001,19.66,0.5299999999999999,0.0867,2.89,0.4793,0.4598,6.99,3.25,0.3575,2.41,0.2525,0.83,32.75,6.459999999999999,1.09,0.32999999999999996,-0.79,-1.15,8.469999999999999,2.0999999999999996,0.73,0.4341,9.38,4.08,0.8467,3.41,2.9,0.3721,34.8,56.1,28.03,0.36,1.58,0.43,2.1399999999999997,15.2,2.01,11.92,1.62,0.9500000000000001,16.689999999999998,2.19,4.99,2.55,0.5475000000000001,19.66,0.5299999999999999,0.0867,2.89,0.4793
wayne ellington,2020,1,0,32.0,0,0.0148,0.4356,1.25,0.5800000000000001,0.3647,5.6,0.8206,2.0599999999999996,9.17,1.22,0.53,0.1,-1.3699999999999999,-0.53,10.51,1.8900000000000001,0.9,0.3778,6.799999999999999,2.64,0.8336,0.67,0.54,0.09179999999999999,12.3,49.3,20.4,-0.84,0.9400000000000001,0.2,1.01,10.29,1.3,7.88,1.4100000000000001,0.6399999999999999,8.18,0.63,5.65,2.06,0.5428,16.119999999999997,0.39999999999999997,0.06760000000000001,1.8800000000000001,0.527,0.4356,1.25,0.5800000000000001,0.3647,5.6,0.8206,2.0599999999999996,9.17,1.22,0.53,0.1,-1.3699999999999999,-0.53,10.51,1.8900000000000001,0.9,0.3778,6.799999999999999,2.64,0.8336,0.67,0.54,0.09179999999999999,12.3,49.3,20.4,-0.84,0.9400000000000001,0.2,1.01,10.29,1.3,7.88,1.4100000000000001,0.6399999999999999,8.18,0.63,5.65,2.06,0.5428,16.119999999999997,0.39999999999999997,0.06760000000000001,1.8800000000000001,0.527
jared dudley,2020,1,1,34.0,0,0.0148,0.4204,0.8300000000000001,0.37,0.39239999999999997,1.57,0.6708,0.5900000000000001,10.629999999999999,1.04,0.91,0.18,-1.3900000000000001,1.4300000000000002,12.69,1.49,0.69,0.40549999999999997,2.38,0.96,0.863,0.38,0.27,0.1315,8.0,49.8,13.120000000000001,-2.8200000000000003,2.01,0.27,0.43000000000000005,8.0,1.47,2.8600000000000003,1.76,0.43000000000000005,13.44,0.42999999999999994,7.369999999999999,1.7800000000000002,0.5558000000000001,9.16,0.06,0.08360000000000001,1.1,0.5373000000000001,0.4204,0.8300000000000001,0.37,0.39239999999999997,1.57,0.6708,0.5900000000000001,10.629999999999999,1.04,0.91,0.18,-1.3900000000000001,1.4300000000000002,12.69,1.49,0.69,0.40549999999999997,2.38,0.96,0.863,0.38,0.27,0.1315,8.0,49.8,13.120000000000001,-2.8200000000000003,2.01,0.27,0.43000000000000005,8.0,1.47,2.8600000000000003,1.76,0.43000000000000005,13.44,0.42999999999999994,7.369999999999999,1.7800000000000002,0.5558000000000001,9.16,0.06,0.08360000000000001,1.1,0.5373000000000001
