Player,year,is_retained,age,has_playoff_exp,2P%_reg,2PA_reg,2P_reg,3P%_reg,3PA_reg,3PAr_reg,3P_reg,AST%_reg,AST_reg,BLK%_reg,BLK_reg,BPM_reg,DBPM_reg,DRB%_reg,DRB_reg,DWS_reg,FG%_reg,FGA_reg,FG_reg,FT%_reg,FTA_reg,FT_reg,FTr_reg,GS_reg,G_reg,MP_reg,OBPM_reg,ORB%_reg,ORB_reg,OWS_reg,PER_reg,PF_reg,PTS_reg,STL%_reg,STL_reg,TOV%_reg,TOV_reg,TRB%_reg,TRB_reg,TS%_reg,USG%_reg,VORP_reg,WS/48_reg,WS_reg,eFG%_reg,2P%_playoff,2PA_playoff,2P_playoff,3P%_playoff,3PA_playoff,3PAr_playoff,3P_playoff,AST%_playoff,AST_playoff,BLK%_playoff,BLK_playoff,BPM_playoff,DBPM_playoff,DRB%_playoff,DRB_playoff,DWS_playoff,FG%_playoff,FGA_playoff,FG_playoff,FT%_playoff,FTA_playoff,FT_playoff,FTr_playoff,GS_playoff,G_playoff,MP_playoff,OBPM_playoff,ORB%_playoff,ORB_playoff,OWS_playoff,PER_playoff,PF_playoff,PTS_playoff,STL%_playoff,STL_playoff,TOV%_playoff,TOV_playoff,TRB%_playoff,TRB_playoff,TS%_playoff,USG%_playoff,VORP_playoff,WS/48_playoff,WS_playoff,eFG%_playoff,VORP_Elevation,BPM_Elevation,Playoff_MP_Ratio,Cap_Pct,YRS
paul millsap,2020,1,34.0,0,0.5078,6.960000000000001,3.55,0.396,2.49,0.2652,0.99,10.76,1.96,2.49,0.78,0.6400000000000001,0.1999999999999999,18.380000000000003,4.34,1.79,0.479,9.43,4.49,0.7652999999999999,3.3200000000000003,2.51,0.3471999999999999,50.9,54.1,26.300000000000004,0.44,8.34,1.95,2.29,17.22,2.75,12.5,1.9,1.01,11.94,1.5,13.34,6.290000000000001,0.5763,20.28,1.03,0.1359,4.08,0.5317000000000001,0.5078,6.960000000000001,3.55,0.396,2.49,0.2652,0.99,10.76,1.96,2.49,0.78,0.6400000000000001,0.1999999999999999,18.380000000000003,4.34,1.79,0.479,9.43,4.49,0.7652999999999999,3.3200000000000003,2.51,0.3471999999999999,50.9,54.1,26.300000000000004,0.44,8.34,1.95,2.29,17.22,2.75,12.5,1.9,1.01,11.94,1.5,13.34,6.290000000000001,0.5763,20.28,1.03,0.1359,4.08,0.5317000000000001,0.0,0.0,0.5,0.0916,1
austin rivers,2020,0,27.0,0,0.4978,4.12,2.04,0.349,4.47,0.5305,1.56,11.95,2.31,0.6699999999999999,0.2,-2.78,-0.6799999999999999,8.39,2.02,1.04,0.4171,8.59,3.6,0.6376999999999999,1.71,1.1,0.2004,18.3,69.0,26.45,-2.1,1.59,0.37,1.0,10.03,2.26,9.85,1.37,0.77,9.37,0.98,5.0,2.41,0.5271,16.27,-0.35,0.0556,2.04,0.5092,0.4978,4.12,2.04,0.349,4.47,0.5305,1.56,11.95,2.31,0.6699999999999999,0.2,-2.78,-0.6799999999999999,8.39,2.02,1.04,0.4171,8.59,3.6,0.6376999999999999,1.71,1.1,0.2004,18.3,69.0,26.45,-2.1,1.59,0.37,1.0,10.03,2.26,9.85,1.37,0.77,9.37,0.98,5.0,2.41,0.5271,16.27,-0.35,0.0556,2.04,0.5092,0.0,0.0,0.5,0.0017,3
josh jackson,2020,0,22.0,0,0.4963,6.2,2.96,0.3093,3.05,0.3535,0.91,12.8,1.79,2.02,0.51,-2.17,-0.0899999999999998,15.06,2.99,0.8200000000000001,0.4273,9.2,3.94,0.6780999999999999,2.68,1.8,0.2926999999999999,15.7,50.1,21.29,-2.05,3.65,0.73,-1.19,12.59,2.24,10.57,2.04,0.8700000000000001,13.82,1.69,9.38,3.74,0.5156000000000001,23.77,-0.5100000000000001,0.0189,-0.4,0.4829,0.4963,6.2,2.96,0.3093,3.05,0.3535,0.91,12.8,1.79,2.02,0.51,-2.17,-0.0899999999999998,15.06,2.99,0.8200000000000001,0.4273,9.2,3.94,0.6780999999999999,2.68,1.8,0.2926999999999999,15.7,50.1,21.29,-2.05,3.65,0.73,-1.19,12.59,2.24,10.57,2.04,0.8700000000000001,13.82,1.69,9.38,3.74,0.5156000000000001,23.77,-0.5100000000000001,0.0189,-0.4,0.4829,0.0,0.0,0.5,0.0437,2
trey burke,2020,1,27.0,0,0.4816,5.619999999999999,2.74,0.3914999999999999,2.54,0.3211,1.02,26.36,3.0,0.38,0.1,0.43,-1.2,7.15,1.1800000000000002,0.41,0.4548999999999999,8.11,3.71,0.7756000000000001,1.4,1.09,0.1669,4.7,41.1,18.08,1.63,2.84,0.48,1.32,16.95,1.04,9.53,1.47,0.57,8.5,0.78,4.98,1.66,0.5438000000000001,22.46,0.4599999999999999,0.1148,1.6999999999999995,0.518,0.4816,5.619999999999999,2.74,0.3914999999999999,2.54,0.3211,1.02,26.36,3.0,0.38,0.1,0.43,-1.2,7.15,1.1800000000000002,0.41,0.4548999999999999,8.11,3.71,0.7756000000000001,1.4,1.09,0.1669,4.7,41.1,18.08,1.63,2.84,0.48,1.32,16.95,1.04,9.53,1.47,0.57,8.5,0.78,4.98,1.66,0.5438000000000001,22.46,0.4599999999999999,0.1148,1.6999999999999995,0.518,0.0,0.0,0.5,0.0275,3
willie cauleystein,2020,1,26.0,0,0.5585,7.61,4.19,0.2,0.04,0.0056,0.0,11.38,1.85,3.72,0.91,0.59,1.24,23.16,5.02,2.06,0.5567,7.649999999999999,4.19,0.5921000000000001,2.21,1.28,0.2764,55.2,65.9,23.94,-0.62,7.859999999999999,1.82,2.23,17.42,2.44,9.73,2.03,1.03,10.3,0.95,15.33,6.82,0.5700999999999999,16.81,1.09,0.1262,4.24,0.5574,0.5585,7.61,4.19,0.2,0.04,0.0056,0.0,11.38,1.85,3.72,0.91,0.59,1.24,23.16,5.02,2.06,0.5567,7.649999999999999,4.19,0.5921000000000001,2.21,1.28,0.2764,55.2,65.9,23.94,-0.62,7.859999999999999,1.82,2.23,17.42,2.44,9.73,2.03,1.03,10.3,0.95,15.33,6.82,0.5700999999999999,16.81,1.09,0.1262,4.24,0.5574,0.0,0.0,0.5,0.0375999999999999,2
bobby portis,2020,0,24.0,0,0.4894,7.28,3.55,0.3687,3.16,0.3046999999999999,1.17,10.83,1.51,1.25,0.3299999999999999,-1.11,-1.5,22.27,4.64,1.13,0.4524,10.45,4.72,0.7735000000000001,1.69,1.32,0.1636,11.7,62.6,22.85,0.38,7.699999999999999,1.7000000000000002,1.0,16.07,2.08,11.95,1.2400000000000002,0.6,10.27,1.28,14.73,6.34,0.5333000000000001,23.28,0.36,0.0702,2.13,0.5086999999999999,0.4894,7.28,3.55,0.3687,3.16,0.3046999999999999,1.17,10.83,1.51,1.25,0.3299999999999999,-1.11,-1.5,22.27,4.64,1.13,0.4524,10.45,4.72,0.7735000000000001,1.69,1.32,0.1636,11.7,62.6,22.85,0.38,7.699999999999999,1.7000000000000002,1.0,16.07,2.08,11.95,1.2400000000000002,0.6,10.27,1.28,14.73,6.34,0.5333000000000001,23.28,0.36,0.0702,2.13,0.5086999999999999,0.0,0.0,0.5,0.0332,2
robin lopez,2020,0,31.0,0,0.5724,5.470000000000001,3.11,0.2915,0.96,0.1972999999999999,0.3,8.25,1.09,3.87,0.8400000000000001,-2.31,-0.4799999999999999,10.16,1.88,1.15,0.5224,6.43,3.39,0.6324,1.19,0.78,0.1855,26.1,68.0,19.04,-1.86,7.56,1.39,0.7899999999999999,12.81,1.6,7.910000000000001,0.42,0.17,15.1,1.23,8.9,3.27,0.5668,17.96,-0.12,0.0738,1.94,0.5541,0.5724,5.470000000000001,3.11,0.2915,0.96,0.1972999999999999,0.3,8.25,1.09,3.87,0.8400000000000001,-2.31,-0.4799999999999999,10.16,1.88,1.15,0.5224,6.43,3.39,0.6324,1.19,0.78,0.1855,26.1,68.0,19.04,-1.86,7.56,1.39,0.7899999999999999,12.81,1.6,7.910000000000001,0.42,0.17,15.1,1.23,8.9,3.27,0.5668,17.96,-0.12,0.0738,1.94,0.5541,0.0,0.0,0.5,0.0669,1
michael carterwilliams,2020,1,28.0,0,0.4407,3.61,1.63,0.2728,1.49,0.2883,0.43,21.38,2.39,2.68,0.48,-0.01,1.82,13.91,2.02,1.0,0.3921,5.1,2.03,0.7612,1.96,1.51,0.3896,0.7,41.3,16.46,-1.83,5.46,0.85,0.37,14.22,1.84,5.96,2.75,0.92,14.19,1.01,9.56,2.94,0.4941,18.29,0.36,0.0952,1.37,0.4314,0.4407,3.61,1.63,0.2728,1.49,0.2883,0.43,21.38,2.39,2.68,0.48,-0.01,1.82,13.91,2.02,1.0,0.3921,5.1,2.03,0.7612,1.96,1.51,0.3896,0.7,41.3,16.46,-1.83,5.46,0.85,0.37,14.22,1.84,5.96,2.75,0.92,14.19,1.01,9.56,2.94,0.4941,18.29,0.36,0.0952,1.37,0.4314,0.0,0.0,0.5,0.0302,2
alec burks,2020,0,28.0,0,0.4383,5.85,2.53,0.3676,3.52,0.3708,1.34,14.71,2.25,0.96,0.26,-0.29,-0.48,16.23,3.25,1.16,0.4126999999999999,9.32,3.89,0.863,3.04,2.68,0.3216,16.9,65.0,23.05,0.1599999999999999,2.56,0.5599999999999999,1.5,14.78,1.61,11.68,1.63,0.75,10.170000000000002,1.18,9.23,3.86,0.5428000000000001,22.1,0.7000000000000001,0.0829,2.68,0.4806,0.4383,5.85,2.53,0.3676,3.52,0.3708,1.34,14.71,2.25,0.96,0.26,-0.29,-0.48,16.23,3.25,1.16,0.4126999999999999,9.32,3.89,0.863,3.04,2.68,0.3216,16.9,65.0,23.05,0.1599999999999999,2.56,0.5599999999999999,1.5,14.78,1.61,11.68,1.63,0.75,10.170000000000002,1.18,9.23,3.86,0.5428000000000001,22.1,0.7000000000000001,0.0829,2.68,0.4806,0.0,0.0,0.5,0.055,1
avery bradley,2020,0,29.0,0,0.476,5.73,2.68,0.3611,3.8,0.4119,1.39,9.22,1.77,0.51,0.18,-3.16,-0.22,8.1,2.03,1.24,0.4272,9.53,4.04,0.8281000000000001,0.8500000000000001,0.69,0.0823,50.1,52.6,27.4,-2.94,1.94,0.51,-0.36,8.649999999999999,2.31,10.13,1.51,0.8800000000000001,11.73,1.36,5.02,2.49,0.5165,17.409999999999997,-0.48,0.0323,0.8,0.5015000000000001,0.476,5.73,2.68,0.3611,3.8,0.4119,1.39,9.22,1.77,0.51,0.18,-3.16,-0.22,8.1,2.03,1.24,0.4272,9.53,4.04,0.8281000000000001,0.8500000000000001,0.69,0.0823,50.1,52.6,27.4,-2.94,1.94,0.51,-0.36,8.649999999999999,2.31,10.13,1.51,0.8800000000000001,11.73,1.36,5.02,2.49,0.5165,17.409999999999997,-0.48,0.0323,0.8,0.5015000000000001,0.0,0.0,0.5,0.0516,1
marc gasol,2020,0,35.0,0,0.4738,5.74,2.71,0.3696,3.63,0.4212,1.34,19.65,3.81,3.34,1.06,2.19,2.21,23.44,6.22,2.8200000000000003,0.4318999999999999,9.29,4.0,0.762,2.43,1.88,0.2405,57.7,60.3,29.04,-0.0199999999999999,3.2700000000000005,0.87,1.3,14.39,2.71,11.27,1.43,0.87,15.1,1.79,13.38,7.140000000000001,0.5457000000000001,17.93,2.02,0.1134,4.1,0.5105999999999999,0.4738,5.74,2.71,0.3696,3.63,0.4212,1.34,19.65,3.81,3.34,1.06,2.19,2.21,23.44,6.22,2.8200000000000003,0.4318999999999999,9.29,4.0,0.762,2.43,1.88,0.2405,57.7,60.3,29.04,-0.0199999999999999,3.2700000000000005,0.87,1.3,14.39,2.71,11.27,1.43,0.87,15.1,1.79,13.38,7.140000000000001,0.5457000000000001,17.93,2.02,0.1134,4.1,0.5105999999999999,0.0,0.0,0.5,0.0235,2
nerlens noel,2020,0,25.0,0,0.6258999999999999,3.98,2.49,0.1665,0.0,0.0075,0.0,6.83,0.77,6.58,1.25,2.28,3.2299999999999995,21.81,3.28,2.1,0.6229,3.98,2.49,0.7327000000000001,1.33,1.0,0.3362,5.300000000000001,59.6,16.5,-0.95,10.41,1.55,1.95,19.23,2.41,6.050000000000001,2.78,0.97,16.29,0.91,16.08,4.83,0.6495,14.35,1.14,0.1909,4.0,0.6239,0.6258999999999999,3.98,2.49,0.1665,0.0,0.0075,0.0,6.83,0.77,6.58,1.25,2.28,3.2299999999999995,21.81,3.28,2.1,0.6229,3.98,2.49,0.7327000000000001,1.33,1.0,0.3362,5.300000000000001,59.6,16.5,-0.95,10.41,1.55,1.95,19.23,2.41,6.050000000000001,2.78,0.97,16.29,0.91,16.08,4.83,0.6495,14.35,1.14,0.1909,4.0,0.6239,0.0,0.0,0.5,0.0458,1
bryn forbes,2020,0,26.0,0,0.4709,3.66,1.74,0.3998,5.08,0.5764,2.0,9.49,1.6800000000000002,0.05,0.0,-2.33,-1.44,8.46,1.95,0.8,0.4295,8.719999999999999,3.74,0.8154,1.18,0.96,0.1362,57.7,72.1,24.75,-0.8899999999999999,0.8500000000000001,0.2,1.56,10.97,1.75,10.52,0.98,0.48,8.14,0.8500000000000001,4.66,2.15,0.5658,17.81,-0.08,0.0606,2.31,0.5444,0.4709,3.66,1.74,0.3998,5.08,0.5764,2.0,9.49,1.6800000000000002,0.05,0.0,-2.33,-1.44,8.46,1.95,0.8,0.4295,8.719999999999999,3.74,0.8154,1.18,0.96,0.1362,57.7,72.1,24.75,-0.8899999999999999,0.8500000000000001,0.2,1.56,10.97,1.75,10.52,0.98,0.48,8.14,0.8500000000000001,4.66,2.15,0.5658,17.81,-0.08,0.0606,2.31,0.5444,0.0,0.0,0.5,0.0214,2
garrett temple,2020,0,33.0,0,0.4794,3.29,1.57,0.3452,4.85,0.5849,1.64,10.88,2.05,1.44,0.45,-1.89,0.24,10.53,2.65,1.63,0.3992,8.19,3.26,0.7807,1.36,1.06,0.1719,41.0,66.5,27.07,-2.13,1.65,0.43,0.5,9.86,2.08,9.17,1.5500000000000005,0.88,10.63,1.01,6.07,3.08,0.5266,15.54,0.04,0.0556,2.1,0.4993,0.4794,3.29,1.57,0.3452,4.85,0.5849,1.64,10.88,2.05,1.44,0.45,-1.89,0.24,10.53,2.65,1.63,0.3992,8.19,3.26,0.7807,1.36,1.06,0.1719,41.0,66.5,27.07,-2.13,1.65,0.43,0.5,9.86,2.08,9.17,1.5500000000000005,0.88,10.63,1.01,6.07,3.08,0.5266,15.54,0.04,0.0556,2.1,0.4993,0.0,0.0,0.5,0.0437,1
elfrid payton,2020,1,25.0,0,0.4878,8.11,3.99,0.2609,1.8,0.1825999999999999,0.49,36.33,7.12,1.1800000000000002,0.38,-0.4599999999999999,-0.07,13.81,3.69,1.15,0.4483,9.96,4.48,0.6376999999999999,2.03,1.28,0.2019,43.2,47.7,28.53,-0.39,4.14,1.16,0.71,15.5,2.03,10.72,2.27,1.36,18.08,2.4000000000000004,8.92,4.77,0.4931999999999999,19.62,0.52,0.0649,1.86,0.4732,0.4878,8.11,3.99,0.2609,1.8,0.1825999999999999,0.49,36.33,7.12,1.1800000000000002,0.38,-0.4599999999999999,-0.07,13.81,3.69,1.15,0.4483,9.96,4.48,0.6376999999999999,2.03,1.28,0.2019,43.2,47.7,28.53,-0.39,4.14,1.16,0.71,15.5,2.03,10.72,2.27,1.36,18.08,2.4000000000000004,8.92,4.77,0.4931999999999999,19.62,0.52,0.0649,1.86,0.4732,0.0,0.0,0.5,0.0437,1
jahlil okafor,2020,0,24.0,0,0.6052,5.44,3.27,0.2765,0.1,0.0195,0.0,9.07,0.89,3.78,0.6799999999999999,-0.89,-0.12,19.3,2.75,0.5,0.5989,5.51,3.34,0.6662,1.7,1.11,0.3073,11.7,38.3,15.06,-0.79,9.47,1.38,0.93,17.58,1.94,7.77,0.64,0.21,14.239999999999998,1.08,14.38,4.109999999999999,0.6187,20.12,0.13,0.1176,1.4300000000000002,0.602,0.6052,5.44,3.27,0.2765,0.1,0.0195,0.0,9.07,0.89,3.78,0.6799999999999999,-0.89,-0.12,19.3,2.75,0.5,0.5989,5.51,3.34,0.6662,1.7,1.11,0.3073,11.7,38.3,15.06,-0.79,9.47,1.38,0.93,17.58,1.94,7.77,0.64,0.21,14.239999999999998,1.08,14.38,4.109999999999999,0.6187,20.12,0.13,0.1176,1.4300000000000002,0.602,0.0,0.0,0.5,0.0173,2
damian jones,2020,0,24.0,0,0.6668,2.78,1.9,0.111,0.1,0.0255,0.0,5.99,0.6799999999999999,3.97,0.69,-1.84,0.1999999999999999,13.52,1.86,0.47,0.6548,2.83,1.9,0.6837,1.26,0.89,0.4314,20.1,37.7,14.36,-2.04,8.33,1.1,1.4,13.75,2.31,4.76,1.22,0.42,13.12,0.52,10.95,2.96,0.6754,11.81,0.12,0.1341,1.87,0.6573,0.6668,2.78,1.9,0.111,0.1,0.0255,0.0,5.99,0.6799999999999999,3.97,0.69,-1.84,0.1999999999999999,13.52,1.86,0.47,0.6548,2.83,1.9,0.6837,1.26,0.89,0.4314,20.1,37.7,14.36,-2.04,8.33,1.1,1.4,13.75,2.31,4.76,1.22,0.42,13.12,0.52,10.95,2.96,0.6754,11.81,0.12,0.1341,1.87,0.6573,0.0,0.0,0.5,0.0022,2
deandre bembry,2020,0,25.0,0,0.5112000000000001,4.279999999999999,2.18,0.2756,1.62,0.2735999999999999,0.41,13.74,2.08,1.85,0.45,-2.91,0.8500000000000001,15.259999999999998,2.96,1.01,0.4446,5.88,2.62,0.5782,1.32,0.77,0.2234,7.1,51.3,21.200000000000003,-3.76,3.22,0.67,-0.7000000000000001,9.56,1.99,6.46,2.61,1.2000000000000002,19.88,1.57,9.12,3.63,0.4978,15.8,-0.1699999999999999,0.0045999999999999,0.29,0.482,0.5112000000000001,4.279999999999999,2.18,0.2756,1.62,0.2735999999999999,0.41,13.74,2.08,1.85,0.45,-2.91,0.8500000000000001,15.259999999999998,2.96,1.01,0.4446,5.88,2.62,0.5782,1.32,0.77,0.2234,7.1,51.3,21.200000000000003,-3.76,3.22,0.67,-0.7000000000000001,9.56,1.99,6.46,2.61,1.2000000000000002,19.88,1.57,9.12,3.63,0.4978,15.8,-0.1699999999999999,0.0045999999999999,0.29,0.482,0.0,0.0,0.5,0.0159,2
maurice harkless,2020,0,26.0,0,0.576,3.45,1.97,0.3389999999999999,1.8,0.3450999999999999,0.5900000000000001,6.53,1.09,2.51,0.66,0.14,1.8,12.86,2.86,1.86,0.4961,5.25,2.61,0.6392,1.11,0.6799999999999999,0.2127,47.3,60.8,22.86,-1.6800000000000002,4.62,1.0,1.17,11.38,2.35,6.51,2.02,0.94,12.36,0.8300000000000001,8.83,3.84,0.5692999999999999,12.04,0.77,0.1038,3.01,0.5554,0.576,3.45,1.97,0.3389999999999999,1.8,0.3450999999999999,0.5900000000000001,6.53,1.09,2.51,0.66,0.14,1.8,12.86,2.86,1.86,0.4961,5.25,2.61,0.6392,1.11,0.6799999999999999,0.2127,47.3,60.8,22.86,-1.6800000000000002,4.62,1.0,1.17,11.38,2.35,6.51,2.02,0.94,12.36,0.8300000000000001,8.83,3.84,0.5692999999999999,12.04,0.77,0.1038,3.01,0.5554,0.0,0.0,0.5,0.0332,1
wesley matthews,2020,0,33.0,0,0.4553,3.18,1.44,0.3698,5.220000000000001,0.6405,1.94,9.34,1.93,0.6,0.1699999999999999,-1.62,0.2199999999999999,8.07,2.1900000000000004,1.97,0.3992,8.4,3.35,0.7899,1.54,1.23,0.1797,66.5,66.8,28.05,-1.92,1.49,0.38,0.93,9.420000000000002,1.88,9.9,1.3,0.78,9.55,0.95,4.86,2.62,0.5455000000000001,15.11,0.2,0.0769,2.93,0.5173,0.4553,3.18,1.44,0.3698,5.220000000000001,0.6405,1.94,9.34,1.93,0.6,0.1699999999999999,-1.62,0.2199999999999999,8.07,2.1900000000000004,1.97,0.3992,8.4,3.35,0.7899,1.54,1.23,0.1797,66.5,66.8,28.05,-1.92,1.49,0.38,0.93,9.420000000000002,1.88,9.9,1.3,0.78,9.55,0.95,4.86,2.62,0.5455000000000001,15.11,0.2,0.0769,2.93,0.5173,0.0,0.0,0.5,0.0332,1
dwayne bacon,2020,0,24.0,0,0.4165,4.01,1.69,0.3243,1.61,0.284,0.56,10.11,1.12,0.37,0.08,-5.45,-0.91,14.21,2.13,0.41,0.3914999999999999,5.67,2.22,0.7117,1.13,0.77,0.1881999999999999,10.6,43.0,16.810000000000002,-4.54,1.6,0.28,-0.47,7.72,1.34,5.7,1.31,0.4499999999999999,9.97,0.65,7.720000000000001,2.39,0.4667,17.53,-0.5900000000000001,-0.006,-0.06,0.439,0.4165,4.01,1.69,0.3243,1.61,0.284,0.56,10.11,1.12,0.37,0.08,-5.45,-0.91,14.21,2.13,0.41,0.3914999999999999,5.67,2.22,0.7117,1.13,0.77,0.1881999999999999,10.6,43.0,16.810000000000002,-4.54,1.6,0.28,-0.47,7.72,1.34,5.7,1.31,0.4499999999999999,9.97,0.65,7.720000000000001,2.39,0.4667,17.53,-0.5900000000000001,-0.006,-0.06,0.439,0.0,0.0,0.5,0.0154,2
bismack biyombo,2020,1,27.0,0,0.5469999999999999,4.33,2.32,0.0,0.0,0.0006,0.0,6.970000000000001,0.79,4.6,0.93,-2.48,-0.3099999999999999,22.14,3.48,1.05,0.5468,4.33,2.32,0.6226,2.29,1.42,0.5356000000000001,29.1,59.1,17.689999999999998,-2.14,11.55,1.96,1.33,15.19,2.05,6.16,0.6,0.22,13.86,0.8300000000000001,16.689999999999998,5.42,0.5768,15.19,-0.12,0.1128,2.38,0.5468,0.5469999999999999,4.33,2.32,0.0,0.0,0.0006,0.0,6.970000000000001,0.79,4.6,0.93,-2.48,-0.3099999999999999,22.14,3.48,1.05,0.5468,4.33,2.32,0.6226,2.29,1.42,0.5356000000000001,29.1,59.1,17.689999999999998,-2.14,11.55,1.96,1.33,15.19,2.05,6.16,0.6,0.22,13.86,0.8300000000000001,16.689999999999998,5.42,0.5768,15.19,-0.12,0.1128,2.38,0.5468,0.0,0.0,0.5,0.0321,1
james ennis,2020,1,29.0,0,0.5702,2.76,1.53,0.3349999999999999,2.43,0.4744,0.81,6.23,0.8600000000000001,1.43,0.3299999999999999,-1.99,-0.28,13.12,2.3,1.22,0.4585,5.19,2.37,0.785,1.44,1.11,0.2797,21.5,66.3,19.97,-1.7400000000000002,5.66,1.0,1.38,11.37,2.16,6.73,1.4300000000000002,0.6,11.37,0.74,9.329999999999998,3.35,0.5771,14.4,-0.01,0.0943,2.6,0.5379,0.5702,2.76,1.53,0.3349999999999999,2.43,0.4744,0.81,6.23,0.8600000000000001,1.43,0.3299999999999999,-1.99,-0.28,13.12,2.3,1.22,0.4585,5.19,2.37,0.785,1.44,1.11,0.2797,21.5,66.3,19.97,-1.7400000000000002,5.66,1.0,1.38,11.37,2.16,6.73,1.4300000000000002,0.6,11.37,0.74,9.329999999999998,3.35,0.5771,14.4,-0.01,0.0943,2.6,0.5379,0.0,0.0,0.5,0.0302,1
patrick patterson,2020,1,30.0,0,0.4454,1.13,0.53,0.373,2.53,0.6854,0.92,6.199999999999999,0.6399999999999999,0.8600000000000001,0.1699999999999999,-0.64,-0.1699999999999999,14.37,1.91,0.95,0.3958,3.64,1.4500000000000002,0.7708999999999999,0.62,0.49,0.1682,11.1,64.8,13.81,-0.4399999999999999,4.41,0.5900000000000001,0.8500000000000001,10.18,0.8800000000000001,4.3100000000000005,0.8500000000000001,0.26,8.52,0.37,9.37,2.47,0.5488999999999999,13.11,0.3399999999999999,0.0978,1.8,0.5243,0.4454,1.13,0.53,0.373,2.53,0.6854,0.92,6.199999999999999,0.6399999999999999,0.8600000000000001,0.1699999999999999,-0.64,-0.1699999999999999,14.37,1.91,0.95,0.3958,3.64,1.4500000000000002,0.7708999999999999,0.62,0.49,0.1682,11.1,64.8,13.81,-0.4399999999999999,4.41,0.5900000000000001,0.8500000000000001,10.18,0.8800000000000001,4.3100000000000005,0.8500000000000001,0.26,8.52,0.37,9.37,2.47,0.5488999999999999,13.11,0.3399999999999999,0.0978,1.8,0.5243,0.0,0.0,0.5,0.0282,1
nicolas batum,2020,0,31.0,0,0.4693,2.9800000000000004,1.4,0.3268999999999999,3.16,0.5459,1.03,18.74,3.59,1.43,0.46,-0.96,0.55,15.63,3.77,1.07,0.391,6.140000000000001,2.51,0.8757,1.01,0.8400000000000001,0.1489,35.9,46.3,27.12,-1.5099999999999998,4.18,1.0,1.04,11.05,1.74,6.909999999999999,1.62,0.8700000000000001,18.26,1.38,9.75,4.77,0.5104,12.32,0.54,0.0670999999999999,2.11,0.4790999999999999,0.4693,2.9800000000000004,1.4,0.3268999999999999,3.16,0.5459,1.03,18.74,3.59,1.43,0.46,-0.96,0.55,15.63,3.77,1.07,0.391,6.140000000000001,2.51,0.8757,1.01,0.8400000000000001,0.1489,35.9,46.3,27.12,-1.5099999999999998,4.18,1.0,1.04,11.05,1.74,6.909999999999999,1.62,0.8700000000000001,18.26,1.38,9.75,4.77,0.5104,12.32,0.54,0.0670999999999999,2.11,0.4790999999999999,0.0,0.0,0.5,0.0148,1
jeff teague,2020,0,31.0,0,0.4598,6.99,3.25,0.3575,2.41,0.2525,0.83,32.75,6.459999999999999,1.09,0.3299999999999999,-0.79,-1.15,8.469999999999999,2.1,0.73,0.4341,9.38,4.08,0.8467,3.41,2.9,0.3721,34.8,56.1,28.03,0.36,1.58,0.43,2.14,15.2,2.01,11.92,1.62,0.95,16.689999999999998,2.19,4.99,2.55,0.5475000000000001,19.66,0.5299999999999999,0.0867,2.89,0.4793,0.4598,6.99,3.25,0.3575,2.41,0.2525,0.83,32.75,6.459999999999999,1.09,0.3299999999999999,-0.79,-1.15,8.469999999999999,2.1,0.73,0.4341,9.38,4.08,0.8467,3.41,2.9,0.3721,34.8,56.1,28.03,0.36,1.58,0.43,2.14,15.2,2.01,11.92,1.62,0.95,16.689999999999998,2.19,4.99,2.55,0.5475000000000001,19.66,0.5299999999999999,0.0867,2.89,0.4793,0.0,0.0,0.5,0.0046999999999999,1
wayne ellington,2020,0,32.0,0,0.4356,1.25,0.5800000000000001,0.3647,5.6,0.8206,2.06,9.17,1.22,0.53,0.1,-1.37,-0.53,10.51,1.89,0.9,0.3778,6.799999999999999,2.64,0.8336,0.67,0.54,0.0917999999999999,12.3,49.3,20.4,-0.84,0.94,0.2,1.01,10.29,1.3,7.88,1.41,0.6399999999999999,8.18,0.63,5.65,2.06,0.5428,16.119999999999997,0.3999999999999999,0.0676,1.88,0.527,0.4356,1.25,0.5800000000000001,0.3647,5.6,0.8206,2.06,9.17,1.22,0.53,0.1,-1.37,-0.53,10.51,1.89,0.9,0.3778,6.799999999999999,2.64,0.8336,0.67,0.54,0.0917999999999999,12.3,49.3,20.4,-0.84,0.94,0.2,1.01,10.29,1.3,7.88,1.41,0.6399999999999999,8.18,0.63,5.65,2.06,0.5428,16.119999999999997,0.3999999999999999,0.0676,1.88,0.527,0.0,0.0,0.5,0.0148,1
